"","idx","script","speaker","time_from","time_to"
"1596","1324","환자에 대해선 말 못 할 테니까",NA,"01:31:06,377","01:31:09,338"
"1597","1325","아주버니가 살인할 수 있을지 대놓고 물어봤어요",NA,"01:31:09,505","01:31:12,133"
"1598","1326","의사는 환자 비밀을... ",NA,"01:31:12,300","01:31:15,636"
"1599","1326","그렇다고 하더군요",NA,"01:31:12,300","01:31:15,636"
"1600","1327","왜 9개월간 안 만났죠? ",NA,"01:31:17,388","01:31:21,434"
"1601","1327","그가 산타로사에 있는 학교에 다녀요",NA,"01:31:17,388","01:31:21,434"
"1602","1328","산타로사? 지금 어디 살죠? ",NA,"01:31:21,601","01:31:25,062"
"1603","1328","트레일러에서요",NA,"01:31:21,601","01:31:25,062"
"1604","1329","산타로사? ",NA,"01:31:25,229","01:31:26,939"
"1605","1329","서노마 카운티예요",NA,"01:31:25,229","01:31:26,939"
"1606","1330","벌레이오 관할 지역이 아녜요",NA,"01:31:27,106","01:31:29,317"
"1607","1331","11개월 지났는데 트레일러를 뒤져보겠다?",NA,"01:31:29,483","01:31:32,528"
"1608","1332","증거를 못 찾아도",NA,"01:31:32,695","01:31:34,363"
"1609","1333","양손 필체를 찾으면 성공이죠",NA,"01:31:34,530","01:31:37,700"
"1610","1334","불일치로 나왔잖아",NA,"01:31:37,867","01:31:39,911"
"1611","1335","다른 전문가한테 의뢰할게요",NA,"01:31:41,078","01:31:43,247"
"1612","1336","셔우드는 제 스승이라고요",NA,"01:31:44,624","01:31:47,084"
"1613","1337","하나만 말해줘요 용의자가 이 편지를",NA,"01:31:47,251","01:31:49,962"
"1614","1338","다른 손으로 썼을 가능성 있어요?",NA,"01:31:50,129","01:31:53,966"
"1615","1339","우리끼리 말이지만",NA,"01:31:55,301","01:31:56,427"
"1616","1340","적용 이론에 따라 결과는 달라져요",NA,"01:31:56,594","01:31:59,972"
"1617","1341","다른 손 필체를 찾아요 그가 조디악이라면 일치할 거예요",NA,"01:32:01,682","01:32:05,519"
"1618","1342","<i>테리는 일치한다고</i> <i>확신해요</i>",NA,"01:32:05,686","01:32:08,481"
"1619","1343","정신과 의사와도 얘기해봤는데",NA,"01:32:08,648","01:32:11,442"
"1620","1344","조디악처럼 심경이 급변하는 사람한텐",NA,"01:32:11,609","01:32:14,779"
"1621","1345","필체 같은 물리적 변화도 동반된대요",NA,"01:32:14,946","01:32:17,782"
"1622","1346","그래서 셔우드의 감정이 틀렸던 거죠",NA,"01:32:17,949","01:32:21,535"
"1623","1347","테리와 정신과 의사 체니의 증언이면",NA,"01:32:21,702","01:32:23,871"
"1624","1348","영장 청구에 충분해요",NA,"01:32:24,038","01:32:26,749"
"1625","1349","밀어붙여 봐",NA,"01:32:26,916","01:32:28,251"
"1626","1350","내리는 애들을 죽이겠다고 했고",NA,"01:32:28,417","01:32:30,962"
"1627","1351","자신을 조디악으로 칭했다고 했죠?",NA,"01:32:31,128","01:32:35,007"
"1628","1352","네 ",NA,"01:32:35,174","01:32:37,593"
"1629","1352","법정에서",NA,"01:32:35,174","01:32:37,593"
"1630","1353","증언할 수 있어요?",NA,"01:32:37,760","01:32:39,679"
"1631","1354","물론이죠",NA,"01:32:39,845","01:32:41,180"
"1632","1355","정말 감사합니다 체니 씨",NA,"01:32:41,347","01:32:44,600"
"1633","1356","고마워요",NA,"01:32:44,767","01:32:46,185"
"1634","1357","영장을 허가하겠소",NA,"01:32:47,186","01:32:50,106"
"1635","1358","앨런 씨?",NA,"01:33:10,501","01:33:11,836"
"1636","1359","산타로사 경찰입니다 수색영장 가져왔어요",NA,"01:33:12,003","01:33:16,340"
"1637","1360","계세요?",NA,"01:33:27,727","01:33:29,061"
"1638","1361","이웃한테 물어보죠",NA,"01:33:37,695","01:33:39,572"
"1639","1362","문 닫아요",NA,"01:33:41,240","01:33:42,742"
"1640","1363","설치류 천지야",NA,"01:33:42,908","01:33:44,952"
"1641","1364","30분 전에 나갔대요",NA,"01:33:57,590","01:34:00,134"
"1642","1365","정보가 샜을까요? ",NA,"01:34:00,301","01:34:03,804"
"1643","1365","기다리죠",NA,"01:34:00,301","01:34:03,804"
"1644","1366","뒤를 살펴볼게",NA,"01:34:10,353","01:34:11,687"
"1645","1367","맙소사 ",NA,"01:34:24,950","01:34:26,702"
"1646","1367","왜?",NA,"01:34:24,950","01:34:26,702"
"1647","1368","다람쥐들이야",NA,"01:34:26,869","01:34:28,287"
"1648","1369","대단한 친구군",NA,"01:34:29,872","01:34:31,374"
"1649","1370","파란색 방풍 재킷이 두 벌이나 돼",NA,"01:34:38,672","01:34:40,883"
"1650","1371","택시 기사 살해 건 같은 거? ",NA,"01:34:41,050","01:34:44,637"
"1651","1371","혈흔 검사를 해봐",NA,"01:34:41,050","01:34:44,637"
"1652","1372","그리고 검은색 장갑",NA,"01:34:45,721","01:34:49,475"
"1653","1373","남자 치수 7, 택시에서 발견된 장갑이랑 동일해",NA,"01:34:49,850","01:34:52,978"
"1654","1374","조디악과 장갑, 신발 사이즈가 똑같아",NA,"01:34:53,562","01:34:55,981"
"1655","1375","우연은 아니겠지?",NA,"01:34:56,148","01:34:58,192"
"1656","1376","데이브, 총이 있어 그것도 두 정이나",NA,"01:34:58,359","01:35:02,988"
"1657","1377","둘 다 22구경이고 자동과 리볼버",NA,"01:35:03,823","01:35:06,575"
"1658","1378","그거 재밌군",NA,"01:35:06,742","01:35:08,077"
"1659","1379","벽장엔 M1 소총이 있어",NA,"01:35:08,244","01:35:11,372"
"1660","1380","통학버스 저격용?",NA,"01:35:11,539","01:35:14,083"
"1661","1381","누가 왔어요",NA,"01:35:15,626","01:35:17,128"
"1662","1382","안녕하세요, 아서 우리 기억하죠?",NA,"01:35:24,260","01:35:27,471"
"1663","1383","아니야 ",NA,"01:35:49,201","01:35:51,328"
"1664","1383","필체가요?",NA,"01:35:49,201","01:35:51,328"
"1665","1384","탄도 검사 불일치고 지문, 필체도 틀려",NA,"01:35:51,495","01:35:54,540"
"1666","1385","두 손 다요? 양손 다 검사해야죠",NA,"01:35:54,707","01:35:58,669"
"1667","1386","둘 다 틀려",NA,"01:35:58,836","01:36:00,171"
"1668","1387","딴 데서 검사해요 ",NA,"01:36:00,337","01:36:04,008"
"1669","1387","범인이 아니야",NA,"01:36:00,337","01:36:04,008"
"1670","1388","젠장",NA,"01:36:10,598","01:36:12,099"
"1671","1389","뭐가 필요하나?",NA,"01:36:21,108","01:36:22,693"
"1672","1390","휴가?",NA,"01:36:22,860","01:36:24,403"
"1673","1391","포옹?",NA,"01:36:25,738","01:36:27,323"
"1674","1392","최악이 뭔지 아세요?",NA,"01:36:27,740","01:36:29,742"
"1675","1393","그가 범인이라 생각했던 건지 수사를 끝내고 싶었던 건지",NA,"01:36:29,909","01:36:33,662"
"1676","1394","모르겠단 거예요",NA,"01:36:33,829","01:36:35,331"
"1677","1395","범인으로 확신했잖아 나도 그랬고",NA,"01:36:35,498","01:36:39,376"
"1678","1396","좀 쉬게",NA,"01:36:41,587","01:36:43,297"
"1679","1397","가족들과 시간 보내",NA,"01:36:43,464","01:36:46,050"
"1680","1398","공원에라도 가 영화를 보든지",NA,"01:36:46,425","01:36:49,803"
"1681","1399","<i>""샌프란시스코 시장에게</i> <i>10만 달러를 안 주면""</i>",NA,"01:36:52,223","01:36:55,768"
"1682","1400","<i>""하루에 한 명씩</i> <i>죽이겠다""</i>",NA,"01:36:55,935","01:36:58,979"
"1683","1401","<i>""요구를 수용한다면</i> <i>내일 아침""</i>",NA,"01:36:59,146","01:37:02,483"
"1684","1402","<i>""신문에 개인 광고를 실어라""</i>",NA,"01:37:02,650","01:37:05,569"
"1685","1403","<i>""약속 장소를 정하겠다""</i>",NA,"01:37:05,736","01:37:07,571"
"1686","1404","<i>""응답이 없으면""</i>",NA,"01:37:07,738","01:37:09,573"
"1687","1405","<i>""나의 다음 표적은</i> <i>천주교 신부나...""</i>",NA,"01:37:09,740","01:37:12,910"
"1688","1406","<i>'검둥이다'</i>",NA,"01:37:13,077","01:37:14,203"
"1689","1407","""전갈로부터""",NA,"01:37:15,829","01:37:17,790"
"1690","1408","난 나가 있을게",NA,"01:37:21,544","01:37:22,962"
"1691","1409","<i>10만 달러를 어디서</i> <i>구하란 소리야?</i>",NA,"01:37:23,128","01:37:26,215"
"1692","1410","<i>설마 돈을 주려는 건</i> <i>아니겠죠, 시장님?</i>",NA,"01:37:26,382","01:37:29,051"
"1693","1411","<i>절대 범죄자의 협박에</i> <i>돈을 내줄 순 없지</i>",NA,"01:37:29,218","01:37:33,222"
"1694","1412","'더티 해리'",NA,"01:37:35,599","01:37:37,476"
"1695","1413","범인이 가슴에 총을 맞아요",NA,"01:37:56,453","01:37:59,290"
"1696","1414","영화 끝요 ",NA,"01:37:59,456","01:38:02,543"
"1697","1414","누구지?",NA,"01:37:59,456","01:38:02,543"
"1698","1415","로버트 그레이스미스 폴의 신문사 동료죠",NA,"01:38:02,710","01:38:06,213"
"1699","1416","데이브 토스키 반갑네",NA,"01:38:06,380","01:38:07,840"
"1700","1417","데이브, 영화 주인공이 자네 사건 해결했어",NA,"01:38:08,007","01:38:10,509"
"1701","1418","절차는 무시했겠죠?",NA,"01:38:10,676","01:38:13,971"
"1702","1419","신문사에서 하는 일이? ",NA,"01:38:17,641","01:38:19,685"
"1703","1419","삽화가예요",NA,"01:38:17,641","01:38:19,685"
"1704","1420","멋지군 ",NA,"01:38:19,852","01:38:22,187"
"1705","1420","범인 잡으실 거예요",NA,"01:38:19,852","01:38:22,187"
"1706","1421","벌써 영화도 나왔는데, 뭘",NA,"01:38:24,732","01:38:27,359"
"1707","1422","'4년 후'",NA,"01:38:41,957","01:38:44,752"
"1708","1423","통성명 전이죠? 로버트 그레이스미스예요",NA,"01:38:59,224","01:39:03,354"
"1709","1424","더피 제닝스예요",NA,"01:39:03,520","01:39:05,356"
"1710","1425","반가워요 ",NA,"01:39:05,522","01:39:08,317"
"1711","1425","반가워요",NA,"01:39:05,522","01:39:08,317"
"1712","1426","이 책상 쓰던 분은 훌륭한 기자였어요",NA,"01:39:08,692","01:39:11,987"
"1713","1427","그래요, 어련할까? 크로니클을 떠나서",NA,"01:39:12,154","01:39:16,033"
"1714","1428","삼류로 옮겨갔잖아요",NA,"01:39:16,200","01:39:18,494"
"1715","1429","꿈은 소중한 거죠",NA,"01:39:18,661","01:39:20,954"
"1716","1430","반가워요 ",NA,"01:39:24,792","01:39:27,378"
"1717","1430","저도요",NA,"01:39:24,792","01:39:27,378"
"1718","1431","제 자린 저쪽이니까",NA,"01:39:27,544","01:39:29,880"
"1719","1432","도움 필요하면 말하세요",NA,"01:39:30,047","01:39:31,840"
"1720","1433","차 안 가져가? ",NA,"01:39:35,886","01:39:38,681"
"1721","1433","자네 차례잖아",NA,"01:39:35,886","01:39:38,681"
"1722","1434","날 내려주고 차 가져가",NA,"01:39:38,847","01:39:41,934"
"1723","1435","자네가 가져가",NA,"01:39:42,101","01:39:43,936"
"1724","1436","왜?",NA,"01:39:44,103","01:39:45,396"
"1725","1437","난 내일 출근 안 해",NA,"01:39:46,230","01:39:48,190"
"1726","1438","왜? 무슨 일이야?",NA,"01:39:50,234","01:39:52,194"
"1727","1439","난 끝났어",NA,"01:39:53,237","01:39:54,571"
"1728","1440","전출 요청했어",NA,"01:39:55,739","01:39:58,200"
"1729","1441","어디 부서로? ",NA,"01:40:03,914","01:40:07,167"
"1730","1441","사기 전담반",NA,"01:40:03,914","01:40:07,167"
"1731","1442","더는 못 버티겠어",NA,"01:40:09,253","01:40:11,880"
"1732","1443","애들 크는 것도 보고 싶고",NA,"01:40:14,091","01:40:17,010"
"1733","1444","잘 생각했어, 빌",NA,"01:40:17,428","01:40:20,431"
"1734","1445","자네는 잘할 거야 ",NA,"01:40:21,598","01:40:24,601"
"1735","1445","그럼",NA,"01:40:21,598","01:40:24,601"
"1736","1446","자넬 버린다고 생각하진 않겠지?",NA,"01:40:28,522","01:40:32,526"
"1737","1447","전혀!",NA,"01:40:33,610","01:40:34,987"
"1738","1448","알았어",NA,"01:40:37,030","01:40:38,532"
"1739","1449","이봐",NA,"01:40:38,699","01:40:40,200"
"1740","1450","일식을 먹어봐 날음식 말이야",NA,"01:40:40,951","01:40:44,913"
"1741","1451","'7명을 죽였다고 주장하는 조디악'",NA,"01:41:03,724","01:41:07,102"
"1742","1452","'새로운 증거'",NA,"01:41:09,313","01:41:10,481"
"1743","1453","'조디악이 범인'",NA,"01:41:10,647","01:41:12,316"
"1744","1454","""난 폴 에이버리가 아니다""",NA,"01:41:19,573","01:41:21,825"
"1745","1455","애들 좀 재워줘 아기 기저귀도 갈아주고",NA,"01:41:23,744","01:41:26,747"
"1746","1456","동전 던지자 ",NA,"01:41:26,914","01:41:30,000"
"1747","1456","웃겨!",NA,"01:41:26,914","01:41:30,000"
"1748","1457","자기만큼 조디악에 관심 많은 사람 없어",NA,"01:41:32,836","01:41:35,839"
"1749","1458","'조디악 범행 도구'",NA,"01:41:43,305","01:41:44,890"
"1750","1459","'폴 에이버리 기자'",NA,"01:41:47,184","01:41:48,393"
"1751","1460","'폴 에이버리 기자'",NA,"01:41:49,186","01:41:50,395"
"1752","1461","이게 생시야? ",NA,"01:42:20,092","01:42:22,553"
"1753","1461","안녕하세요",NA,"01:42:20,092","01:42:22,553"
"1754","1462","승선하게",NA,"01:42:23,887","01:42:26,139"
"1755","1463","신발을 신었군 이쪽으로 앉아",NA,"01:42:26,306","01:42:29,226"
"1756","1464","저기 ",NA,"01:42:29,393","01:42:31,770"
"1757","1464","네",NA,"01:42:29,393","01:42:31,770"
"1758","1465","보이지? 아주 혼을 빼 놔",NA,"01:42:32,771","01:42:34,523"
"1759","1466","우리 애들이 사달라고 난리예요",NA,"01:42:34,690","01:42:38,777"
"1760","1467","어떻게 지내요? ",NA,"01:42:40,153","01:42:42,656"
"1761","1467","최고야",NA,"01:42:40,153","01:42:42,656"
"1762","1468","새로 옮긴 신문사가 옛날 직장 같진 않지",NA,"01:42:42,823","01:42:47,035"
"1763","1469","한잔할래? 칵테일은 없지만",NA,"01:42:47,202","01:42:50,122"
"1764","1470","아뇨, 괜찮아요",NA,"01:42:50,289","01:42:52,416"
"1765","1471","옛날 동료가 오긴 처음인걸",NA,"01:42:52,583","01:42:56,044"
"1766","1472","건배",NA,"01:42:56,211","01:42:57,462"
"1767","1473","우리의 건강을 위하여",NA,"01:42:58,088","01:43:00,424"
"1768","1474","특히 내 건강!",NA,"01:43:02,175","01:43:04,094"
"1769","1475","잘 지냈어?",NA,"01:43:12,436","01:43:13,770"
"1770","1476","생각해봤는데 누군가 책을 써야 해요",NA,"01:43:15,772","01:43:18,817"
"1771","1477","그래, 책 써야지",NA,"01:43:18,984","01:43:22,112"
"1772","1478","뭐에 대해서? ",NA,"01:43:22,279","01:43:24,865"
"1773","1478","조디악",NA,"01:43:22,279","01:43:24,865"
"1774","1479","또 그거군",NA,"01:43:25,782","01:43:27,284"
"1775","1480","선배가 지금껏 수집한 정보를 전부 모아보면",NA,"01:43:27,451","01:43:31,371"
"1776","1481","새로운 단서가 생길지 몰라요",NA,"01:43:31,538","01:43:34,541"
"1777","1482","조디악에 대해서 제일 잘 알잖아요 ",NA,"01:43:34,708","01:43:37,628"
"1778","1482","그건 그래",NA,"01:43:34,708","01:43:37,628"
"1779","1483","관련자들을 전부 알고 기록도 갖고 있잖아요",NA,"01:43:37,794","01:43:40,631"
"1780","1484","잃어버렸어 ",NA,"01:43:40,797","01:43:43,550"
"1781","1484","잃어버려요?",NA,"01:43:40,797","01:43:43,550"
"1782","1485","아니, 버렸나? 난 배에 산다고",NA,"01:43:43,717","01:43:47,179"
"1783","1486","우린 신문사에서 일해 오늘만이 중요하지",NA,"01:43:47,346","01:43:50,432"
"1784","1487","조디악은 흘러간 뉴스야",NA,"01:43:50,599","01:43:52,893"
"1785","1488","놈이 죽인 사람보다 더 많은 사람이",NA,"01:43:54,603","01:43:57,481"
"1786","1489","매일같이 죽어가",NA,"01:43:57,648","01:43:59,107"
"1787","1490","놈은 겨우 몇 죽이고 사라져버렸어",NA,"01:43:59,274","01:44:03,570"
"1788","1491","자네가 어느 날 불쑥 찾아와선 삶의 목적을",NA,"01:44:09,493","01:44:13,830"
"1789","1492","일깨워주길 기다리진 않았어",NA,"01:44:13,997","01:44:16,833"
"1790","1493","4년이나 지났어 잊어버려",NA,"01:44:18,835","01:44:21,421"
"1791","1494","그렇지 않아요 중요한 일이었죠",NA,"01:44:21,755","01:44:24,883"
"1792","1495","자넨 뭘 했지?",NA,"01:44:26,051","01:44:28,261"
"1793","1496","그렇게 중요했다면 자네는 뭘 했어?",NA,"01:44:29,346","01:44:31,682"
"1794","1497","내 주위를 맴돌면서 쓰레기통만 뒤졌지",NA,"01:44:31,848","01:44:34,351"
"1795","1498","내 말이 심해?",NA,"01:44:34,518","01:44:36,186"
"1796","1499","참, 깜박했군 도서관에도 갔었지",NA,"01:44:37,354","01:44:41,566"
"1797","1500","귀찮게 해서 미안해요",NA,"01:44:43,485","01:44:45,529"
"1798","1501","어디 갔었어? ",NA,"01:45:09,678","01:45:12,723"
"1799","1501","도서관에",NA,"01:45:09,678","01:45:12,723"
"1800","1502","'1977년 10월 11일 워싱턴가와 체리가 모퉁이'",NA,"01:45:21,565","01:45:26,570"
"1801","1503","고마워요",NA,"01:45:43,795","01:45:45,464"
"1802","1504","토스키 형사님? ",NA,"01:46:00,854","01:46:04,608"
"1803","1504","잠깐만",NA,"01:46:00,854","01:46:04,608"
"1804","1505","극장에서 만났었죠?",NA,"01:46:11,323","01:46:13,075"
"1805","1506","데이트했었나? ",NA,"01:46:13,658","01:46:16,036"
"1806","1506","로버트 그레이스미스",NA,"01:46:13,658","01:46:16,036"
"1807","1507","크로니클 기자예요 점심 살게요",NA,"01:46:16,203","01:46:19,539"
"1808","1508","좋지",NA,"01:46:21,374","01:46:22,626"
"1809","1509","폴의 친구라고?",NA,"01:46:22,793","01:46:25,712"
"1810","1510","실은 그 사람 때문에 왔어요",NA,"01:46:25,879","01:46:28,173"
"1811","1511","조디악에 대해 물어보려고요",NA,"01:46:29,800","01:46:31,676"
"1812","1512","관심은 고맙지만 수사 중인 사건이라",NA,"01:46:32,552","01:46:35,597"
"1813","1513","수사는 어떻게 돼가죠?",NA,"01:46:35,764","01:46:38,058"
"1814","1514","단서를 쫓고 있어",NA,"01:46:38,225","01:46:40,519"
"1815","1515","형사님뿐이죠?",NA,"01:46:40,685","01:46:43,647"
"1816","1516","그레이스미스",NA,"01:46:44,106","01:46:45,816"
"1817","1517","조디악은 3년째 종적을 감췄어",NA,"01:46:46,399","01:46:48,401"
"1818","1518","이후로 살인 사건이 몇 건인지 알아?",NA,"01:46:48,568","01:46:51,363"
"1819","1519","아뇨 ",NA,"01:46:51,530","01:46:53,031"
"1820","1519","200건이 넘어",NA,"01:46:51,530","01:46:53,031"
"1821","1520","경찰을 필요로 하는 사람들이 많아",NA,"01:46:53,198","01:46:56,243"
"1822","1521","다들 관심 없군요",NA,"01:46:56,409","01:46:57,953"
"1823","1522","뭐? 난 관심 있어",NA,"01:46:58,120","01:47:01,039"
"1824","1523","보여줄게 있어요",NA,"01:47:03,375","01:47:05,627"
"1825","1524","첫 번째 암호를 연구했는데",NA,"01:47:08,547","01:47:11,675"
"1826","1525","이 책만 정독하면 만들 수 있어요",NA,"01:47:11,842","01:47:16,805"
"1827","1526","이 책 대출 기록을 추적하면",NA,"01:47:16,972","01:47:20,183"
"1828","1527","꼬리를 잡을 거예요",NA,"01:47:20,350","01:47:22,269"
"1829","1528","조디악이 군인일지 모른다고 했죠?",NA,"01:47:23,186","01:47:25,897"
